Date,Year,Rank,Status,Name,Nationality,Gender,Age_Category,Time,Race,Race_Loc,Race_Dist
13-Oct-23,2023,DNF,DNF,keira henninger,USA,F,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,sarah mcmahon,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,william goodge,UNITED KINGDOM,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,dustin keen,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,jack syring,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,ali martinez,USA,F,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,francisco garcia,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,xyrus ferriol,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,kyle fiege-kollmann,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,matthew kahn,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,cameron winters,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,nicholas laboffe,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,christian yance,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,1,Finisher,sam wood,USA,M,20-34,18:24:08,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,2,Finisher,mike lavery,USA,M,35-39,18:27:19,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,3,Finisher,cordis hall,USA,M,20-34,18:31:33,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,4,Finisher,matthew zupan,USA,M,20-34,18:54:06,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,5,Finisher,jhon barrera,COLOMBIA,M,35-39,19:31:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,6,Finisher,damon valenzona,USA,M,35-39,19:32:36,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,7,Finisher,austin chirico,USA,M,35-39,21:00:02,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,8,Finisher,vitaliy musiyenko,USA,M,35-39,21:00:05,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,9,Finisher,james miles,CANADA,M,20-34,21:01:19,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,10,Finisher,christian vanblommestein,USA,M,40-44,21:03:55,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,11,Finisher,jonathon hazell,UNITED KINGDOM,M,20-34,21:12:45,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,12,Finisher,kristina chang,USA,F,20-34,21:15:24,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,13,Finisher,coral buitenhuis,CANADA,F,35-39,21:29:51,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,14,Finisher,aaron webb,CANADA,M,40-44,21:53:52,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,15,Finisher,katherine butcher,CANADA,F,20-34,22:14:23,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,16,Finisher,brandon dougherty,USA,M,20-34,22:22:48,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,17,Finisher,carly graf,USA,F,20-34,22:23:50,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,18,Finisher,alberto campos,USA,M,40-44,22:24:31,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,19,Finisher,jake kilgore,USA,M,45-49,22:46:38,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,20,Finisher,jacques saarbach,FRANCE,M,20-34,22:54:31,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,21,Finisher,jose nunez,MEXICO,M,20-34,22:56:20,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,22,Finisher,nicholas muzik,USA,M,20-34,22:56:38,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,23,Finisher,eric wesolowski,USA,M,20-34,23:04:29,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,24,Finisher,collin miller,USA,M,20-34,23:08:51,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,24,Finisher,daniel hopkins,USA,M,20-34,23:08:51,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,26,Finisher,blake hilty,USA,M,40-44,23:09:12,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,27,Finisher,andres villagran,ECUADOR,M,40-44,23:12:12,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,28,Finisher,tyler skowrup,USA,M,45-49,23:22:47,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,29,Finisher,adrian torres,USA,M,50-54,23:36:22,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,30,Finisher,katie crane,USA,F,35-39,23:38:55,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,31,Finisher,esteban urena,COSTA RICA,M,20-34,23:40:17,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,32,Finisher,jonathan frentzel,USA,M,40-44,23:49:44,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,33,Finisher,louis savona,USA,M,20-34,24:00:14,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,34,Finisher,anna albrecht,USA,F,20-34,24:14:45,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,35,Finisher,aaron flynn,USA,M,35-39,24:25:11,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,36,Finisher,chris futterer,USA,M,55-59,24:38:35,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,37,Finisher,sophie mcdonald,USA,F,20-34,24:45:43,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,38,Finisher,ryan kromer,USA,M,20-34,24:45:51,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,39,Finisher,stephen thomas,USA,M,40-44,24:51:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,40,Finisher,david noel,USA,M,35-39,25:04:36,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,41,Finisher,ryan lopes woodhouse,USA,M,35-39,25:08:33,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,42,Finisher,matt pearson,USA,M,20-34,25:11:36,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,43,Finisher,hailey minton,USA,F,20-34,25:15:58,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,44,Finisher,evrhet milam,USA,M,35-39,25:27:29,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,45,Finisher,manuel alfaro,COSTA RICA,M,35-39,25:32:14,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,46,Finisher,joshua kraus,USA,M,45-49,25:32:59,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,47,Finisher,rosalia guarischi,BRAZIL,F,45-49,25:34:30,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,48,Finisher,tyler thompson,USA,M,35-39,25:43:25,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,49,Finisher,juan garcia,USA,M,50-54,25:54:48,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,50,Finisher,koichiro sakurai,JAPAN,M,45-49,25:56:52,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,51,Finisher,michael schooler,USA,M,45-49,25:59:05,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,52,Finisher,scott palmer,USA,M,35-39,26:01:42,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,53,Finisher,ted anderson,USA,M,45-49,26:01:49,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,54,Finisher,ventura david,USA,M,35-39,26:03:40,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,55,Finisher,jimmy ortega,USA,M,20-34,26:04:01,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,56,Finisher,blaze miner,CANADA,M,20-34,26:09:20,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,57,Finisher,mitch haynes,USA,M,20-34,26:10:45,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,58,Finisher,lukasz sagan,POLAND,M,40-44,26:22:03,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,59,Finisher,gina myers,USA,F,20-34,26:27:00,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,60,Finisher,gratianne daum,CANADA,F,35-39,26:31:06,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,61,Finisher,ivan camilo luna,COLOMBIA,M,35-39,26:33:56,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,62,Finisher,brady mcdonald,CANADA,M,40-44,26:40:46,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,63,Finisher,tim vail,USA,M,20-34,26:47:35,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,64,Finisher,harshil shah,USA,M,20-34,26:47:40,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,65,Finisher,jose gonzalez millan,COLOMBIA,M,35-39,26:50:24,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,66,Finisher,jose ramos,USA,M,50-54,26:50:28,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,67,Finisher,kyle mccall,USA,M,20-34,26:56:17,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,68,Finisher,christopher lantzy,USA,M,45-49,26:57:38,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,69,Finisher,andrew garber,USA,M,20-34,26:59:32,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,70,Finisher,scott kunz,USA,M,40-44,26:59:37,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,71,Finisher,juan cruz,USA,M,35-39,27:09:21,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,72,Finisher,jake galligani,USA,M,20-34,27:16:14,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,73,Finisher,bjoern hagen,GERMANY,M,40-44,27:21:15,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,74,Finisher,ekaterina kriukova,NEUTRAL ATHLETE,F,20-34,27:23:10,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,74,Finisher,aleksandr cherviakov,NEUTRAL ATHLETE,M,35-39,27:23:10,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,76,Finisher,seth friedly,USA,M,45-49,27:28:58,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,77,Finisher,casey brady,USA,F,40-44,27:34:37,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,78,Finisher,john brady,USA,M,50-54,27:34:38,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,79,Finisher,alex dove,USA,M,40-44,27:35:28,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,80,Finisher,karl andrzejewski,USA,M,40-44,27:37:49,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,81,Finisher,german banegasnunez,USA,M,20-34,27:40:47,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,82,Finisher,chris haas,USA,M,35-39,27:40:54,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,83,Finisher,ryan bank,USA,M,40-44,27:48:27,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,84,Finisher,christy raber,USA,M,20-34,27:55:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,85,Finisher,daniel loria,COSTA RICA,M,45-49,28:07:16,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,86,Finisher,jesus garcia-fernandez,USA,M,50-54,28:08:08,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,87,Finisher,zachary thompson,USA,M,20-34,28:12:13,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,88,Finisher,andrew simpson,CANADA,M,40-44,28:13:32,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,89,Finisher,kyle tomczak,USA,M,35-39,28:17:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,90,Finisher,chad callender,USA,M,35-39,28:21:36,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,91,Finisher,keana gindlesperger,USA,F,20-34,28:23:46,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,92,Finisher,jesse sievers,USA,M,40-44,28:26:03,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,93,Finisher,zenen hernandez,MEXICO,M,50-54,28:29:33,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,94,Finisher,emmanuel runes,USA,M,20-34,28:31:19,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,95,Finisher,brent bozarth,USA,M,20-34,28:38:47,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,96,Finisher,cory collins,USA,M,35-39,28:39:45,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,97,Finisher,gabe green,USA,M,20-34,28:40:34,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,98,Finisher,amelia valinsky fillipow,USA,F,55-59,28:40:44,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,99,Finisher,tori sailor,USA,F,20-34,28:41:19,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,99,Finisher,amanda paszko,USA,F,20-34,28:41:19,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,101,Finisher,gang chen,USA,M,50-54,28:48:38,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,102,Finisher,lynn miao,USA,F,20-34,28:49:30,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,103,Finisher,charles cai,USA,M,20-34,28:49:31,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,104,Finisher,andy munter,USA,M,20-34,28:49:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,105,Finisher,blake bender,USA,M,20-34,28:53:16,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,106,Finisher,renata skersyte,USA,F,40-44,28:53:35,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,107,Finisher,loftin dortch,USA,M,20-34,28:58:30,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,108,Finisher,mike turner,USA,M,50-54,29:05:40,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,109,Finisher,tomas hernandez,USA,M,35-39,29:06:23,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,110,Finisher,jesse libby,USA,M,40-44,29:10:19,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,111,Finisher,qi zhang,CHINA,M,50-54,29:19:10,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,112,Finisher,juan manuel davila mendez,COLOMBIA,M,40-44,29:26:16,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,113,Finisher,andrew simmerling,USA,M,20-34,29:27:43,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,114,Finisher,joseph koca,USA,M,40-44,29:31:11,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,115,Finisher,torrey short,USA,M,35-39,29:32:25,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,116,Finisher,charles morris,USA,M,20-34,29:38:16,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,117,Finisher,jacob schopp,USA,M,35-39,29:40:43,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,118,Finisher,marcelo beraldo,BRAZIL,M,45-49,29:44:13,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,119,Finisher,aramik khachatooryan,USA,M,40-44,29:44:44,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,120,Finisher,matthew barrera,USA,M,20-34,29:46:18,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,121,Finisher,daolin tang,CHINA,M,45-49,29:50:03,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,122,Finisher,connor reithmayr,USA,M,20-34,29:50:57,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,123,Finisher,israel ramirez,USA,M,50-54,29:53:01,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,124,Finisher,jaime castellanos,USA,M,45-49,29:57:09,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,125,Finisher,sarah morris,USA,F,20-34,30:00:23,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,126,Finisher,cooper webster,USA,M,20-34,30:18:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,127,Finisher,chad vogtman,USA,M,40-44,30:27:55,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,128,Finisher,roger barnickle,USA,M,35-39,30:29:34,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,129,Finisher,brian de los cobos,USA,M,40-44,30:34:53,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,130,Finisher,jonathan dawson,USA,M,35-39,30:51:09,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,131,Finisher,daniel katz,USA,M,20-34,30:52:17,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,131,Finisher,violetta laputsina,USA,F,20-34,30:52:17,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,133,Finisher,michelle m ho,USA,F,40-44,30:57:54,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,134,Finisher,jose luis razo,USA,M,50-54,31:03:43,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,135,Finisher,angie wright,USA,F,40-44,31:06:15,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,136,Finisher,hoang-nam nguyen,GERMANY,M,55-59,31:10:22,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,137,Finisher,daimeon shanks dumont,USA,M,40-44,31:14:35,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,138,Finisher,juan alberto bautista garcía,MEXICO,M,35-39,31:15:09,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,139,Finisher,matt blood,USA,M,35-39,31:29:15,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,140,Finisher,carl arevalo,USA,M,40-44,31:34:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,141,Finisher,byron roca,GUATEMALA,M,20-34,31:34:42,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,141,Finisher,rachel millman,USA,F,20-34,31:34:42,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,143,Finisher,sam wanezek,USA,M,20-34,31:34:56,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,144,Finisher,austin nunez,USA,M,20-34,31:36:50,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,145,Finisher,benjamin mohn,USA,M,20-34,31:38:37,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,146,Finisher,pam reed,USA,F,60-64,31:41:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,147,Finisher,francisco rodriguez,USA,M,50-54,31:42:12,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,148,Finisher,erik raivo,USA,M,40-44,31:46:46,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,149,Finisher,aashish kabra,USA,M,35-39,31:49:50,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,150,Finisher,rafael ramos,USA,M,40-44,31:54:18,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,151,Finisher,samantha dong,USA,F,45-49,31:57:09,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,152,Finisher,timothy decker,USA,M,55-59,32:01:22,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,153,Finisher,miguel carreon,USA,M,55-59,32:09:49,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,154,Finisher,rafael hidalgo,SWITZERLAND,M,40-44,32:15:41,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,155,Finisher,willem visser,USA,M,55-59,32:21:20,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,156,Finisher,sheryl lambert,USA,F,55-59,32:21:32,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,157,Finisher,marvin pena,EL SALVADOR,M,45-49,32:22:03,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,158,Finisher,richard brownlee,CANADA,M,50-54,32:26:07,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,159,Finisher,jayden lombardo,USA,M,20-34,32:26:37,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,160,Finisher,troy figgins,USA,M,50-54,32:28:58,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,161,Finisher,david knox,USA,M,55-59,32:30:24,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,162,Finisher,joshua haws,USA,M,20-34,32:32:03,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,163,Finisher,josh phillips,USA,M,40-44,32:38:24,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,164,Finisher,anthony stockfish,USA,M,20-34,32:38:58,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,165,Finisher,shamba mukherjee,INDIA,M,35-39,32:39:13,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,166,Finisher,matt wycklendt,USA,M,35-39,32:41:24,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,167,Finisher,augustus andrada,PHILIPPINES,M,35-39,32:43:47,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,168,Finisher,kyle fiege-kollmann,USA,M,35-39,32:45:45,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,169,Finisher,chris pannek,USA,M,40-44,32:50:30,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,170,Finisher,jianhua ding,USA,M,60-64,32:53:27,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,171,Finisher,rick brown,CANADA,M,50-54,32:56:59,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,172,Finisher,james kothmann,USA,M,20-34,32:57:29,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,173,Finisher,skip brand,USA,M,55-59,32:58:32,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,174,Finisher,ben lee,USA,M,55-59,33:11:20,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,175,Finisher,jason buvala,USA,M,35-39,33:14:48,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,176,Finisher,anonymous,USA,M,40-44,33:21:35,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,177,Finisher,nathan ramesh,USA,M,20-34,33:22:11,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,178,Finisher,dustin keen,USA,M,40-44,33:25:33,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,179,Finisher,andreina chimal,USA,F,20-34,33:33:36,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,180,Finisher,erin kelly,USA,F,45-49,33:38:02,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,181,Finisher,john mcdonald,USA,M,20-34,33:39:28,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,182,Finisher,raymundo huerta,USA,M,40-44,33:48:31,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,183,Finisher,jeff yang,USA,M,20-34,33:49:16,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,184,Finisher,william jara,USA,M,35-39,33:49:46,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,185,Finisher,olivia briggs,USA,F,20-34,33:54:56,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,186,Finisher,erik palafox,MEXICO,M,35-39,33:58:01,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,186,Finisher,dalisia coppersmith,USA,F,50-54,33:58:01,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,188,Finisher,samantha diaz,USA,F,20-34,33:59:08,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,189,Finisher,tori bayush,USA,F,35-39,34:03:10,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,190,Finisher,jared albarran,USA,M,20-34,34:08:35,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,191,Finisher,kent blobaum,USA,M,60-64,34:15:52,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,191,Finisher,constance garro,USA,F,55-59,34:15:52,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,193,Finisher,mark jacob,USA,M,65-69,34:17:28,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,194,Finisher,hannah paxton,USA,F,40-44,34:17:40,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,195,Finisher,james mccants,USA,M,20-34,34:26:22,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,196,Finisher,ivan reyes,USA,M,20-34,34:26:47,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,197,Finisher,xuejun du,CHINA,M,45-49,34:27:14,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,198,Finisher,zachary kraus,USA,M,45-49,34:30:13,Kodiak 100M,"Big Bear Lake, CA",100M
11-Oct-24,2024,199,Finisher,amanda castañeda,USA,F,20-34,34:32:46,Kodiak 100M,"Big Bear Lake, CA",100M
