,Date,Year,Rank,First_Name,Last_Name,Name,City,State,Age,Gender_Div,Div_Place,Time,Ultra_Rank,Status,Race,Race_Loc,Race_Dist
156,"Friday, Jul 14, 2017",2017,5,Nick,Coury,Nick Coury,Scottsdale,AZ,29,M,5,27:14:39,86.27,Finisher,Hard Rock 100,"Silverton, CO",100M
157,"Friday, Jul 14, 2017",2017,6,Iker,Karrera,Iker Karrera,Tolosa,ESP,42,M,6,27:18:58,95.08,Finisher,Hard Rock 100,"Silverton, CO",100M
158,"Friday, Jul 14, 2017",2017,7,Caroline,Chaverot,Caroline Chaverot,Allonzier La Caille,FRA,40,F,1,28:31:50,99.02,Finisher,Hard Rock 100,"Silverton, CO",100M
159,"Friday, Jul 14, 2017",2017,8,Jeff,Rome,Jeff Rome,Bangor,ME,28,M,7,28:53:34,87.08,Finisher,Hard Rock 100,"Silverton, CO",100M
160,"Friday, Jul 14, 2017",2017,9,Jamil,Coury,Jamil Coury,Phoenix,AZ,32,M,8,29:02:31,69.49,Finisher,Hard Rock 100,"Silverton, CO",100M
161,"Friday, Jul 14, 2017",2017,10,Jake,Milligan,Jake Milligan,Belgrade,MT,34,M,9,29:04:24,78.56,Finisher,Hard Rock 100,"Silverton, CO",100M
162,"Friday, Jul 14, 2017",2017,11,Darcy,Piceu,Darcy Piceu,Boulder,CO,42,F,2,29:22:29,94.66,Finisher,Hard Rock 100,"Silverton, CO",100M
163,"Friday, Jul 14, 2017",2017,12,Ted,Mahon,Ted Mahon,Aspen,CO,44,M,10,29:22:30,77.1,Finisher,Hard Rock 100,"Silverton, CO",100M
164,"Friday, Jul 14, 2017",2017,13,Grant,Guise,Grant Guise,Dunedin,NZL,37,M,11,30:15:25,88.61,Finisher,Hard Rock 100,"Silverton, CO",100M
165,"Friday, Jul 14, 2017",2017,14,Scott,Jaime,Scott Jaime,Highlands Ranch,CO,47,M,12,30:29:09,87.17,Finisher,Hard Rock 100,"Silverton, CO",100M
166,"Friday, Jul 14, 2017",2017,15,Nathalie,Mauclair,Nathalie Mauclair,Champagne,,46,F,3,30:34:22,91.66,Finisher,Hard Rock 100,"Silverton, CO",100M
167,"Friday, Jul 14, 2017",2017,16,Anna,Frost,Anna Frost,Dunedin,NZL,35,F,4,30:45:02,94.8,Finisher,Hard Rock 100,"Silverton, CO",100M
168,"Friday, Jul 14, 2017",2017,17,Jeason,Murphy,Jeason Murphy,Carbondale,CO,37,M,13,30:48:06,88.41,Finisher,Hard Rock 100,"Silverton, CO",100M
169,"Friday, Jul 14, 2017",2017,18,James,Bonnett,James Bonnett,Phoenix,AZ,30,M,14,30:51:14,83.44,Finisher,Hard Rock 100,"Silverton, CO",100M
170,"Friday, Jul 14, 2017",2017,19,John,Burton,John Burton,San Jose,CA,44,M,15,7:02:01,85.36,Finisher,Hard Rock 100,"Silverton, CO",100M
171,"Friday, Jul 14, 2017",2017,20,Nick,Pedatella,Nick Pedatella,Boulder,CO,32,M,16,31:22:13,87.67,Finisher,Hard Rock 100,"Silverton, CO",100M
172,"Friday, Jul 14, 2017",2017,21,Michael,Wardian,Michael Wardian,Arlington,VA,43,M,17,31:24:17,88.58,Finisher,Hard Rock 100,"Silverton, CO",100M
173,"Friday, Jul 14, 2017",2017,22,Steven,Moore,Steven Moore,Austin,TX,49,M,18,31:42:01,91.62,Finisher,Hard Rock 100,"Silverton, CO",100M
174,"Friday, Jul 14, 2017",2017,23,Donnie,Haubert,Donnie Haubert,Steamboat Springs,CO,39,M,19,31:47:08,78.85,Finisher,Hard Rock 100,"Silverton, CO",100M
175,"Friday, Jul 14, 2017",2017,24,Adam,Hewey,Adam Hewey,Seattle,WA,49,M,20,31:51:37,88.38,Finisher,Hard Rock 100,"Silverton, CO",100M
176,"Friday, Jul 14, 2017",2017,25,Wes,Thurman,Wes Thurman,Colorado Springs,CO,45,M,21,31:58:32,75.75,Finisher,Hard Rock 100,"Silverton, CO",100M
177,"Friday, Jul 14, 2017",2017,26,Greg,Brant,Greg Brant,Monterey,CA,36,M,22,32:12:13,85.13,Finisher,Hard Rock 100,"Silverton, CO",100M
178,"Friday, Jul 14, 2017",2017,27,Joel,Meredith,Joel Meredith,Nashville,TN,43,M,23,32:28:23,73.6,Finisher,Hard Rock 100,"Silverton, CO",100M
179,"Friday, Jul 14, 2017",2017,28,Christopher,Calzetta,Christopher Calzetta,Monterey,CA,35,M,24,32:34:13,89.17,Finisher,Hard Rock 100,"Silverton, CO",100M
180,"Friday, Jul 14, 2017",2017,29,Becky,Bates,Becky Bates,Kimberley,BC,55,F,5,32:46:17,84.61,Finisher,Hard Rock 100,"Silverton, CO",100M
181,"Friday, Jul 14, 2017",2017,30,Zach,Hermsen,Zach Hermsen,Golden,CO,40,M,25,32:55:10,80,Finisher,Hard Rock 100,"Silverton, CO",100M
182,"Friday, Jul 14, 2017",2017,31,Adam,Campbell,Adam Campbell,Calgary,AB,38,M,26,33:17:57,90.77,Finisher,Hard Rock 100,"Silverton, CO",100M
183,"Friday, Jul 14, 2017",2017,32,Clement,Guibert,Clement Guibert,Paris,FRA,32,M,27,33:24:48,70.56,Finisher,Hard Rock 100,"Silverton, CO",100M
184,"Friday, Jul 14, 2017",2017,33,Ryan,Meulemans,Ryan Meulemans,Signal Mountain,TN,40,M,28,33:38:25,78.78,Finisher,Hard Rock 100,"Silverton, CO",100M
185,"Friday, Jul 14, 2017",2017,34,Darla,Askew,Darla Askew,Bend,OR,44,F,6,33:54:43,91.55,Finisher,Hard Rock 100,"Silverton, CO",100M
186,"Friday, Jul 14, 2017",2017,35,John,Knotts,John Knotts,Evergreen,CO,40,M,29,34:14:58,73.05,Finisher,Hard Rock 100,"Silverton, CO",100M
187,"Friday, Jul 14, 2017",2017,36,Garret,Christensen,Garret Christensen,Berkeley,CA,37,M,30,34:42:24,68.22,Finisher,Hard Rock 100,"Silverton, CO",100M
188,"Friday, Jul 14, 2017",2017,37,Anthony,Culpepper,Anthony Culpepper,Silverton,CO,36,M,31,34:56:36,74.81,Finisher,Hard Rock 100,"Silverton, CO",100M
189,"Friday, Jul 14, 2017",2017,38,Carter,Williams,Carter Williams,Salt Lake City,UT,59,M,32,35:03:44,72.61,Finisher,Hard Rock 100,"Silverton, CO",100M
190,"Friday, Jul 14, 2017",2017,39,James,Varner,James Varner,Manitou Springs,CO,39,M,33,35:24:40,76.54,Finisher,Hard Rock 100,"Silverton, CO",100M
191,"Friday, Jul 14, 2017",2017,40,Philip,Murphy,Philip Murphy,Glenhaven,AUS,48,M,34,35:45:20,75.98,Finisher,Hard Rock 100,"Silverton, CO",100M
192,"Friday, Jul 14, 2017",2017,41,Billy,Simpson,Billy Simpson,Memphis,TN,62,M,35,35:46:54,76.9,Finisher,Hard Rock 100,"Silverton, CO",100M
193,"Friday, Jul 14, 2017",2017,42,David,Huss,David Huss,Seattle,WA,33,M,36,35:48:08,74.51,Finisher,Hard Rock 100,"Silverton, CO",100M
194,"Friday, Jul 14, 2017",2017,43,Andre,Blumberg,Andre Blumberg,Hong Kong,HKG,47,M,37,35:53:18,71.26,Finisher,Hard Rock 100,"Silverton, CO",100M
195,"Friday, Jul 14, 2017",2017,44,David,Pease,David Pease,Salt Lake City,UT,54,M,38,35:57:25,69.08,Finisher,Hard Rock 100,"Silverton, CO",100M
196,"Friday, Jul 14, 2017",2017,45,Mark,Christopherson,Mark Christopherson,Park City,UT,49,M,39,36:07:50,70.67,Finisher,Hard Rock 100,"Silverton, CO",100M
197,"Friday, Jul 14, 2017",2017,46,Hannah,Green,Hannah Green,Durango,CO,26,F,7,36:20:12,90.76,Finisher,Hard Rock 100,"Silverton, CO",100M
198,"Friday, Jul 14, 2017",2017,47,Daniel,Benhammou,Daniel Benhammou,Littleton,CO,36,M,40,36:26:03,63.87,Finisher,Hard Rock 100,"Silverton, CO",100M
199,"Friday, Jul 14, 2017",2017,48,Allen,Hadley,Allen Hadley,Crested Butte,CO,60,M,41,36:30:12,73.45,Finisher,Hard Rock 100,"Silverton, CO",100M
200,"Friday, Jul 14, 2017",2017,49,Jack,Pilla,Jack Pilla,Charlotte,VT,59,M,42,36:33:53,84.89,Finisher,Hard Rock 100,"Silverton, CO",100M
201,"Friday, Jul 14, 2017",2017,50,Drew,Gunn,Drew Gunn,Durango,CO,43,M,43,36:43:04,74.77,Finisher,Hard Rock 100,"Silverton, CO",100M
202,"Friday, Jul 14, 2017",2017,51,John,Dove,John Dove,Macon,GA,52,M,44,36:50:15,78.24,Finisher,Hard Rock 100,"Silverton, CO",100M
203,"Friday, Jul 14, 2017",2017,52,Kean,Hankins,Kean Hankins,Chapel Hill,NC,51,M,45,36:50:25,69.76,Finisher,Hard Rock 100,"Silverton, CO",100M
204,"Friday, Jul 14, 2017",2017,53,David,Coblentz,David Coblentz,Los Alamos,NM,54,M,46,36:53:01,77.05,Finisher,Hard Rock 100,"Silverton, CO",100M
205,"Friday, Jul 14, 2017",2017,54,Kyle,Markisich,Kyle Markisich,Salt Lake City,UT,32,M,47,37:25:02,79.57,Finisher,Hard Rock 100,"Silverton, CO",100M
206,"Friday, Jul 14, 2017",2017,55,Donald,Beuke,Donald Beuke,Broomfield,CO,41,M,48,37:27:38,69.34,Finisher,Hard Rock 100,"Silverton, CO",100M
207,"Friday, Jul 14, 2017",2017,56,Brian,Pickett,Brian Pickett,Kingsport,TN,37,M,49,37:45:52,91.08,Finisher,Hard Rock 100,"Silverton, CO",100M
208,"Friday, Jul 14, 2017",2017,57,Blake,Wood,Blake Wood,Los Alamos,NM,58,M,50,37:56:45,78.55,Finisher,Hard Rock 100,"Silverton, CO",100M
209,"Friday, Jul 14, 2017",2017,58,Stephen,Tucker,Stephen Tucker,Chester,PA,34,M,51,37:57:15,86.42,Finisher,Hard Rock 100,"Silverton, CO",100M
210,"Friday, Jul 14, 2017",2017,59,Chen,Guohui,Chen Guohui,Guangzhou,CHN,31,M,52,38:16:43,62.26,Finisher,Hard Rock 100,"Silverton, CO",100M
211,"Friday, Jul 14, 2017",2017,60,Julian,Jamison,Julian Jamison,Washington,DC,44,M,53,38:19:10,67.87,Finisher,Hard Rock 100,"Silverton, CO",100M
212,"Friday, Jul 14, 2017",2017,61,Doug,Newton,Doug Newton,Golden,CO,40,M,54,38:19:31,67.03,Finisher,Hard Rock 100,"Silverton, CO",100M
213,"Friday, Jul 14, 2017",2017,62,Alex,Pashley,Alex Pashley,Steamboat Springs,CO,37,M,55,38:27:22,64.63,Finisher,Hard Rock 100,"Silverton, CO",100M
214,"Friday, Jul 14, 2017",2017,63,Kevin,Davis,Kevin Davis,Livingston,MT,46,M,56,38:31:34,66.28,Finisher,Hard Rock 100,"Silverton, CO",100M
215,"Friday, Jul 14, 2017",2017,64,Dennis,Gamroth,Dennis Gamroth,Salem,OR,46,M,57,38:38:42,74.34,Finisher,Hard Rock 100,"Silverton, CO",100M
216,"Friday, Jul 14, 2017",2017,65,Margaret,Gordon,Margaret Gordon,Albuquerque,NM,41,F,8,38:44:32,77.51,Finisher,Hard Rock 100,"Silverton, CO",100M
217,"Friday, Jul 14, 2017",2017,66,Randy,Duncan,Randy Duncan,Victoria,BC,55,M,58,38:49:09,64.84,Finisher,Hard Rock 100,"Silverton, CO",100M
218,"Friday, Jul 14, 2017",2017,67,Howie,Stern,Howie Stern,Mammoth Lakes,CA,47,M,59,38:50:45,64.19,Finisher,Hard Rock 100,"Silverton, CO",100M
219,"Friday, Jul 14, 2017",2017,68,Russell,Valdez,Russell Valdez,La Jara,CO,57,M,60,39:25:22,62.3,Finisher,Hard Rock 100,"Silverton, CO",100M
220,"Friday, Jul 14, 2017",2017,69,John,Liebeskind,John Liebeskind,Corvallis,OR,56,M,61,39:27:27,67.53,Finisher,Hard Rock 100,"Silverton, CO",100M
221,"Friday, Jul 14, 2017",2017,70,Andrew,Reiff,Andrew Reiff,Issaquah,WA,44,M,62,39:37:20,68.22,Finisher,Hard Rock 100,"Silverton, CO",100M
222,"Friday, Jul 14, 2017",2017,71,Julian,Smith,Julian Smith,Colorado Springs,CO,51,M,63,39:41:59,61.41,Finisher,Hard Rock 100,"Silverton, CO",100M
223,"Friday, Jul 14, 2017",2017,72,Katie,Grossman,Katie Grossman,Wrightwood,CA,34,F,9,39:53:29,83.8,Finisher,Hard Rock 100,"Silverton, CO",100M
224,"Friday, Jul 14, 2017",2017,73,Jeffery,Hart,Jeffery Hart,Bellingham,WA,48,M,64,40:09:45,70.37,Finisher,Hard Rock 100,"Silverton, CO",100M
225,"Friday, Jul 14, 2017",2017,74,Mike,Ehredt,Mike Ehredt,Hope,ID,56,M,65,40:18:15,71.29,Finisher,Hard Rock 100,"Silverton, CO",100M
226,"Friday, Jul 14, 2017",2017,75,Kari,Fraser,Kari Fraser,Boulder,CO,51,F,10,40:20:19,78.79,Finisher,Hard Rock 100,"Silverton, CO",100M
227,"Friday, Jul 14, 2017",2017,76,Will,Carlton,Will Carlton,Steamboat Springs,CO,42,M,66,40:44:51,64.93,Finisher,Hard Rock 100,"Silverton, CO",100M
228,"Friday, Jul 14, 2017",2017,77,Josh,Dickson,Josh Dickson,Golden,CO,33,M,67,40:45:36,71.12,Finisher,Hard Rock 100,"Silverton, CO",100M
229,"Friday, Jul 14, 2017",2017,78,Bill,Geist,Bill Geist,Los Alamos,NM,46,M,68,40:59:57,70.92,Finisher,Hard Rock 100,"Silverton, CO",100M
230,"Friday, Jul 14, 2017",2017,79,Debbie,Livingston,Debbie Livingston,Bolton,CT,42,F,11,41:01:58,92.81,Finisher,Hard Rock 100,"Silverton, CO",100M
231,"Friday, Jul 14, 2017",2017,80,Chris,Twiggs,Chris Twiggs,Fernandina Beach,FL,46,M,69,41:30:47,64.84,Finisher,Hard Rock 100,"Silverton, CO",100M
232,"Friday, Jul 14, 2017",2017,81,Tyler,Curiel,Tyler Curiel,San Antonio,TX,61,M,70,41:36:05,73.05,Finisher,Hard Rock 100,"Silverton, CO",100M
233,"Friday, Jul 14, 2017",2017,82,Chad,Piala,Chad Piala,Golden,CO,40,M,71,41:40:26,60.55,Finisher,Hard Rock 100,"Silverton, CO",100M
234,"Friday, Jul 14, 2017",2017,83,Jeff,List,Jeff List,East Falmouth,MA,58,M,72,41:45:18,73.28,Finisher,Hard Rock 100,"Silverton, CO",100M
235,"Friday, Jul 14, 2017",2017,84,Walter,Edwards,Walter Edwards,Longmont,CO,42,M,73,41:49:33,65.17,Finisher,Hard Rock 100,"Silverton, CO",100M
236,"Friday, Jul 14, 2017",2017,85,John,Prater,John Prater,Superior,CO,46,M,74,41:56:16,68.9,Finisher,Hard Rock 100,"Silverton, CO",100M
237,"Friday, Jul 14, 2017",2017,86,Peter,Lawson,Peter Lawson,Claremont,CA,54,M,75,42:22:00,63.57,Finisher,Hard Rock 100,"Silverton, CO",100M
238,"Friday, Jul 14, 2017",2017,87,Scott,Rabb,Scott Rabb,San Antonio,TX,48,M,76,42:59:21,83.68,Finisher,Hard Rock 100,"Silverton, CO",100M
239,"Friday, Jul 14, 2017",2017,88,Paul,Tidmore,Paul Tidmore,Carrollton,TX,48,M,77,43:06:30,67.49,Finisher,Hard Rock 100,"Silverton, CO",100M
240,"Friday, Jul 14, 2017",2017,89,Richard,Iverson,Richard Iverson,Albuquerque,NM,56,M,78,43:15:45,66.73,Finisher,Hard Rock 100,"Silverton, CO",100M
241,"Friday, Jul 14, 2017",2017,90,Ryan,McDermott,Ryan McDermott,Salt Lake City,UT,41,M,79,43:18:23,63.89,Finisher,Hard Rock 100,"Silverton, CO",100M
242,"Friday, Jul 14, 2017",2017,91,Kirk,Apt,Kirk Apt,Fruita,CO,55,M,80,43:23:07,75.35,Finisher,Hard Rock 100,"Silverton, CO",100M
243,"Friday, Jul 14, 2017",2017,92,Deby,Kumasaka,Deby Kumasaka,Edmonds,WA,53,F,12,43:24:23,71.27,Finisher,Hard Rock 100,"Silverton, CO",100M
244,"Friday, Jul 14, 2017",2017,93,Jack,Kurisky,Jack Kurisky,Burke,VA,50,M,81,43:44:56,78.73,Finisher,Hard Rock 100,"Silverton, CO",100M
245,"Friday, Jul 14, 2017",2017,94,Tina,Ure,Tina Ure,Mount Shasta,CA,57,F,13,43:47:49,78.22,Finisher,Hard Rock 100,"Silverton, CO",100M
246,"Friday, Jul 14, 2017",2017,95,Yuki,Negoro,Yuki Negoro,Fort Lee,NJ,56,M,82,43:50:50,63.83,Finisher,Hard Rock 100,"Silverton, CO",100M
247,"Friday, Jul 14, 2017",2017,96,John,Odle,John Odle,Boise,ID,48,M,83,44:16:20,66.39,Finisher,Hard Rock 100,"Silverton, CO",100M
248,"Friday, Jul 14, 2017",2017,97,Neal,Taylor,Neal Taylor,Colorado Springs,CO,54,M,84,44:26:16,65.62,Finisher,Hard Rock 100,"Silverton, CO",100M
249,"Friday, Jul 14, 2017",2017,98,Kuni,Yamagata,Kuni Yamagata,Citrus Heights,CA,64,M,85,44:30:01,65.03,Finisher,Hard Rock 100,"Silverton, CO",100M
250,"Friday, Jul 14, 2017",2017,99,Will,Thomas,Will Thomas,Sequim,WA,39,M,86,44:54:20,64.57,Finisher,Hard Rock 100,"Silverton, CO",100M
251,"Friday, Jul 14, 2017",2017,100,Donald,Buraglio,Donald Buraglio,Carmel Valley,CA,46,M,87,45:00:08,69.4,Finisher,Hard Rock 100,"Silverton, CO",100M
252,"Friday, Jul 14, 2017",2017,101,Steve,McClung,Steve McClung,Durango,CO,55,M,88,45:01:45,63.39,Finisher,Hard Rock 100,"Silverton, CO",100M
253,"Friday, Jul 14, 2017",2017,102,Betsy,Kalmeyer,Betsy Kalmeyer,Leadville,CO,56,F,14,45:08:35,83.56,Finisher,Hard Rock 100,"Silverton, CO",100M
254,"Friday, Jul 14, 2017",2017,103,Joey,Luther,Joey Luther,Boulder,CO,38,M,89,45:13:30,56.43,Finisher,Hard Rock 100,"Silverton, CO",100M
255,"Friday, Jul 14, 2017",2017,104,Paul,Schoenlaub,Paul Schoenlaub,St. Joseph,MO,57,M,90,45:13:41,81.05,Finisher,Hard Rock 100,"Silverton, CO",100M
256,"Friday, Jul 14, 2017",2017,105,David,Larsen,David Larsen,Newport,OR,46,M,91,45:28:36,77.08,Finisher,Hard Rock 100,"Silverton, CO",100M
257,"Friday, Jul 14, 2017",2017,106,Nicky,Redl,Nicky Redl,Katoomba,AUS,38,F,15,45:35:14,64.28,Finisher,Hard Rock 100,"Silverton, CO",100M
258,"Friday, Jul 14, 2017",2017,107,Paul,Johnson,Paul Johnson,St Joseph,MI,31,M,92,45:41:11,63.82,Finisher,Hard Rock 100,"Silverton, CO",100M
259,"Friday, Jul 14, 2017",2017,108,Roger,Kane,Roger Kane,Centennial,CO,59,M,93,45:46:59,60.27,Finisher,Hard Rock 100,"Silverton, CO",100M
260,"Friday, Jul 14, 2017",2017,109,Mark,Tanaka,Mark Tanaka,Hayward,CA,50,M,94,45:55:02,79.08,Finisher,Hard Rock 100,"Silverton, CO",100M
261,"Friday, Jul 14, 2017",2017,110,Mauricio,Puerto,Mauricio Puerto,Port Hueneme,CA,44,M,95,46:04:29,60.9,Finisher,Hard Rock 100,"Silverton, CO",100M
262,"Friday, Jul 14, 2017",2017,111,Keith,Knipling,Keith Knipling,Alexandria,VA,41,M,96,46:21:16,79.35,Finisher,Hard Rock 100,"Silverton, CO",100M
263,"Friday, Jul 14, 2017",2017,112,Scott,Brockmeier,Scott Brockmeier,Deland,FL,55,M,97,46:22:58,72.26,Finisher,Hard Rock 100,"Silverton, CO",100M
264,"Friday, Jul 14, 2017",2017,113,Roger,Jensen,Roger Jensen,Washington,DC,67,M,98,46:24:39,66.1,Finisher,Hard Rock 100,"Silverton, CO",100M
265,"Friday, Jul 14, 2017",2017,114,Amanda,Grimes,Amanda Grimes,Steamboat Springs,CO,38,F,16,46:49:18,71.61,Finisher,Hard Rock 100,"Silverton, CO",100M
266,"Friday, Jul 14, 2017",2017,115,Noe,Castanon,Noe Castanon,Fresnillo,MEX,46,M,99,46:49:52,57.8,Finisher,Hard Rock 100,"Silverton, CO",100M
267,"Friday, Jul 14, 2017",2017,116,Jonathan,Shark,Jonathan Shark,Olympia,WA,38,M,100,46:58:12,62.34,Finisher,Hard Rock 100,"Silverton, CO",100M
268,"Friday, Jul 14, 2017",2017,117,Mark,Heaphy,Mark Heaphy,Polebridge,MT,54,M,101,46:59:32,70.82,Finisher,Hard Rock 100,"Silverton, CO",100M
269,"Friday, Jul 14, 2017",2017,118,Susan,Gardner,Susan Gardner,Alexandria,VA,53,F,17,47:01:43,67.48,Finisher,Hard Rock 100,"Silverton, CO",100M
270,"Friday, Jul 14, 2017",2017,119,David,Weigert,David Weigert,Silver Spring,MD,51,M,102,47:13:10,66.41,Finisher,Hard Rock 100,"Silverton, CO",100M
271,"Friday, Jul 14, 2017",2017,120,Greg,Salvesen,Greg Salvesen,Santa Barbara,CA,30,M,103,47:14:22,72.61,Finisher,Hard Rock 100,"Silverton, CO",100M
272,"Friday, Jul 14, 2017",2017,121,Scott,Olmer,Scott Olmer,Denver,CO,46,M,104,47:19:03,61.04,Finisher,Hard Rock 100,"Silverton, CO",100M
273,"Friday, Jul 14, 2017",2017,122,Austin,Baird,Austin Baird,Sandy,UT,35,M,105,47:23:52,63.55,Finisher,Hard Rock 100,"Silverton, CO",100M
274,"Friday, Jul 14, 2017",2017,123,Eric,Hodges,Eric Hodges,Santa Clarita,CA,68,M,106,47:44:43,60.92,Finisher,Hard Rock 100,"Silverton, CO",100M
275,"Friday, Jul 14, 2017",2017,124,Pat,Homelvig,Pat Homelvig,Littleton,CO,58,M,107,47:45:12,51.67,Finisher,Hard Rock 100,"Silverton, CO",100M
276,"Friday, Jul 14, 2017",2017,125,Liz,Bauer,Liz Bauer,Charleston,SC,58,F,18,47:49:20,83.59,Finisher,Hard Rock 100,"Silverton, CO",100M
277,"Friday, Jul 14, 2017",2017,126,Robert,Andrulis,Robert Andrulis,Chandler,AZ,49,M,108,47:49:52,56.51,Finisher,Hard Rock 100,"Silverton, CO",100M
278,"Friday, Jul 14, 2017",2017,0,Karl,Meltzer,Karl Meltzer,Sandy,UT,49,M,0,0,92.88,DNF,Hard Rock 100,"Silverton, CO",100M
279,"Friday, Jul 14, 2017",2017,0,John,Sharp,John Sharp,Selma,TX,39,M,0,0,66.27,DNF,Hard Rock 100,"Silverton, CO",100M
280,"Friday, Jul 14, 2017",2017,0,Patty,Bryant,Patty Bryant,Santa Barbara,CA,57,F,0,0,71.41,DNF,Hard Rock 100,"Silverton, CO",100M
281,"Friday, Jul 14, 2017",2017,0,Drew,Meyer,Drew Meyer,Fort Worth,TX,70,M,0,0,66.51,DNF,Hard Rock 100,"Silverton, CO",100M
282,"Friday, Jul 14, 2017",2017,0,Ricky,Denesik,Ricky Denesik,Telluride,CO,57,M,0,0,77.92,DNF,Hard Rock 100,"Silverton, CO",100M
283,"Friday, Jul 14, 2017",2017,0,Wouter,Hamelinck,Wouter Hamelinck,Merelbeke,BEL,35,M,0,0,75.41,DNF,Hard Rock 100,"Silverton, CO",100M
284,"Friday, Jul 14, 2017",2017,0,Chris,Price,Chris Price,Ouray,CO,36,M,0,0,92.38,DNF,Hard Rock 100,"Silverton, CO",100M
285,"Friday, Jul 14, 2017",2017,0,Garry,Harrington,Garry Harrington,Swanzey,NH,57,M,0,0,77.64,DNF,Hard Rock 100,"Silverton, CO",100M
286,"Friday, Jul 14, 2017",2017,0,Jamie,Frink,Jamie Frink,Folsom,CA,44,F,0,0,80.9,DNF,Hard Rock 100,"Silverton, CO",100M
287,"Friday, Jul 14, 2017",2017,0,Ather,Haleem,Ather Haleem,Snoqualmie,WA,36,M,0,0,78.98,DNF,Hard Rock 100,"Silverton, CO",100M
288,"Friday, Jul 14, 2017",2017,0,Terri,Pfeil,Terri Pfeil,Boulder,CO,50,F,0,0,75,DNF,Hard Rock 100,"Silverton, CO",100M
289,"Friday, Jul 14, 2017",2017,0,Jason,Schlarb,Jason Schlarb,Durango,CO,39,M,0,0,93.59,DNF,Hard Rock 100,"Silverton, CO",100M
290,"Friday, Jul 14, 2017",2017,0,Ben,Corrales,Ben Corrales,Springville,UT,43,M,0,0,73.27,DNF,Hard Rock 100,"Silverton, CO",100M
291,"Friday, Jul 14, 2017",2017,0,Robert,Villani,Robert Villani,New York,NY,58,M,0,0,63.37,DNF,Hard Rock 100,"Silverton, CO",100M
292,"Friday, Jul 14, 2017",2017,0,Dave,Yeakel Jr.,Dave Yeakel Jr.,Falls Church,VA,52,M,0,0,62.6,DNF,Hard Rock 100,"Silverton, CO",100M
293,"Friday, Jul 14, 2017",2017,0,Eric,Miersma,Eric Miersma,San Diego,CA,47,M,0,0,57.99,DNF,Hard Rock 100,"Silverton, CO",100M
294,"Friday, Jul 14, 2017",2017,0,Rachel,Bucklin,Rachel Bucklin,Spokane,WA,39,F,0,0,89.78,DNF,Hard Rock 100,"Silverton, CO",100M
295,"Friday, Jul 14, 2017",2017,0,Tom,Remkes,Tom Remkes,Ogden,UT,55,M,0,0,70.89,DNF,Hard Rock 100,"Silverton, CO",100M
296,"Friday, Jul 14, 2017",2017,0,Dan,Meyers,Dan Meyers,Bishop,CA,64,M,0,0,71.05,DNF,Hard Rock 100,"Silverton, CO",100M
297,"Friday, Jul 20, 2018",2018,1,Jeff,Browning,Jeff Browning,North Logan,UT,46,M,1,26:20:21,91.52,Finisher,Hard Rock 100,"Silverton, CO",100M
298,"Friday, Jul 20, 2018",2018,2,Jeff,Rome,Jeff Rome,Bangor,ME,29,M,2,26:34:33,87.08,Finisher,Hard Rock 100,"Silverton, CO",100M
299,"Friday, Jul 20, 2018",2018,3,Troy,Howard,Troy Howard,Golden,CO,45,M,3,27:09:39,89.12,Finisher,Hard Rock 100,"Silverton, CO",100M
300,"Friday, Jul 20, 2018",2018,4,Benjamin,Bucklin,Benjamin Bucklin,Spokane,WA,39,M,4,27:41:48,86.25,Finisher,Hard Rock 100,"Silverton, CO",100M
301,"Friday, Jul 20, 2018",2018,5,Jesse,Haynes,Jesse Haynes,Ladera Ranch,CA,45,M,5,28:34:15,92.09,Finisher,Hard Rock 100,"Silverton, CO",100M
302,"Friday, Jul 20, 2018",2018,6,Jeason,Murphy,Jeason Murphy,Carbondale,CO,38,M,6,28:41:50,88.41,Finisher,Hard Rock 100,"Silverton, CO",100M
303,"Friday, Jul 20, 2018",2018,7,Ted,Mahon,Ted Mahon,Aspen,CO,45,M,7,29:26:51,77.1,Finisher,Hard Rock 100,"Silverton, CO",100M
304,"Friday, Jul 20, 2018",2018,8,Michael,Hewitt,Michael Hewitt,Denver,CO,48,M,8,30:08:26,86.16,Finisher,Hard Rock 100,"Silverton, CO",100M
305,"Friday, Jul 20, 2018",2018,9,Mick,Jurynec,Mick Jurynec,Millcreek,UT,40,M,9,30:10:37,88.06,Finisher,Hard Rock 100,"Silverton, CO",100M
306,"Friday, Jul 20, 2018",2018,9,Zach,Hermsen,Zach Hermsen,Golden,CO,41,M,9,30:10:37,80,Finisher,Hard Rock 100,"Silverton, CO",100M
307,"Friday, Jul 20, 2018",2018,11,Michael,Wardian,Michael Wardian,Arlington,VA,44,M,11,30:23:13,88.58,Finisher,Hard Rock 100,"Silverton, CO",100M
308,"Friday, Jul 20, 2018",2018,12,Sabrina,Stanley,Sabrina Stanley,Steamboat Springs,CO,28,F,1,30:23:36,95.53,Finisher,Hard Rock 100,"Silverton, CO",100M
309,"Friday, Jul 20, 2018",2018,13,Jason,Poole,Jason Poole,Evergreen,CO,46,M,12,31:23:20,82.7,Finisher,Hard Rock 100,"Silverton, CO",100M
310,"Friday, Jul 20, 2018",2018,14,Matthieu,Girard,Matthieu Girard,Versegères,CHE,46,M,13,31:29:09,84.26,Finisher,Hard Rock 100,"Silverton, CO",100M
